58,1,BUAH JAMBU BIJI MERAH,63000,23000,100,10,BUAH JAMBU BIJI MERAH,BUAH JAMBU BIJI MERAH,3,1,1
59,1,BUAH JAMBU BIJI MERAH -DRINKS,63000,25000,100,10,BUAH JAMBU BIJI MERAH -DRINKS,BUAH JAMBU BIJI MERAH -DRINKS,3,1,1
60,1,BUAH JERUK KALAMANSI -DRINKS,63000,18000,100,10,BUAH JERUK KALAMANSI -DRINKS,BUAH JERUK KALAMANSI -DRINKS,3,1,1
61,1,BUAH JERUK LEMON IMPOR,63000,35000,100,10,BUAH JERUK LEMON IMPOR,BUAH JERUK LEMON IMPOR,3,1,1
62,1,BUAH JERUK LEMON LOKAL -DRINKS,63000,15000,100,10,BUAH JERUK LEMON LOKAL -DRINKS,BUAH JERUK LEMON LOKAL -DRINKS,3,1,1
63,1,BUAH JERUK LIMO,63000,23000,100,10,BUAH JERUK LIMO,BUAH JERUK LIMO,3,1,1
64,1,BUAH JERUK MEDAN -DRINKS,63000,28000,100,10,BUAH JERUK MEDAN -DRINKS,BUAH JERUK MEDAN -DRINKS,3,1,1
65,1,BUAH JERUK NIPIS -DRINKS,63000,25000,100,10,BUAH JERUK NIPIS -DRINKS,BUAH JERUK NIPIS -DRINKS,3,1,1
66,1,BUAH JERUK PONKAM,63000,28000,100,10,BUAH JERUK PONKAM,BUAH JERUK PONKAM,3,1,1
67,1,BUAH JERUK SUNKIST,63000,43000,100,10,BUAH JERUK SUNKIST,BUAH JERUK SUNKIST,3,1,1
68,1,BUAH KEDONDONG,63000,18000,100,10,BUAH KEDONDONG,BUAH KEDONDONG,3,1,1
69,1,BUAH KIWI -DRINKS,63000,73000,100,10,BUAH KIWI -DRINKS,BUAH KIWI -DRINKS,3,1,1
70,1,BUAH MANGGA,63000,35000,100,10,BUAH MANGGA,BUAH MANGGA,3,1,1
71,1,BUAH MARKISA -DRINKS,63000,58000,100,10,BUAH MARKISA -DRINKS,BUAH MARKISA -DRINKS,3,1,1
72,1,BUAH MELON MADU -DRINKS,63000,18000,100,10,BUAH MELON MADU -DRINKS,BUAH MELON MADU -DRINKS,3,1,1
73,1,BUAH MELON ORANGE,63000,22000,100,10,BUAH MELON ORANGE,BUAH MELON ORANGE,3,1,1
74,1,BUAH NAGA MERAH -DRINKS,63000,25000,100,10,BUAH NAGA MERAH -DRINKS,BUAH NAGA MERAH -DRINKS,3,1,1
75,1,BUAH NANAS 1/2MATANG,63000,16000,100,10,BUAH NANAS 1/2MATANG,BUAH NANAS 1/2MATANG,3,1,30
